coords,ground x,ground y,likelihood,ep x,ep y,likelihood,hmax x,hmax y,likelihood,vmax x,vmax y,likelihood
167,773.3305683,654.0829649,0.818598986,598.7012992,1178.094283,0.665747404,123.6186795,657.6258795,0.622035086,739.8988279,1518.60142,0.68049413
168,773.4898218,654.1921835,0.817082942,598.7313991,1178.363613,0.671107233,123.6893724,657.4995844,0.625659347,739.826117,1518.711372,0.678208649
169,761.3378463,645.0519717,0.650703013,600.0536919,1176.885121,0.713432252,119.7278736,653.3454709,0.299641967,114.8841701,651.5512741,0.235596269
170,773.5267432,654.0422678,0.821911454,598.6858871,1178.150683,0.662084997,123.620676,657.6211493,0.618621767,739.8281559,1518.629496,0.683714509
171,773.4197323,654.1514292,0.819577217,599.05423,1178.104237,0.651093304,123.5512852,657.6108441,0.615510702,739.7862028,1518.652541,0.684310973
172,761.5499806,645.1271305,0.657853603,600.0321143,1176.845558,0.711877644,119.8814189,653.1642809,0.295485973,114.9187582,651.4970386,0.23172611
173,773.4217895,654.1866188,0.8212111,598.8801615,1178.13392,0.659833789,123.5632702,657.5265441,0.611720622,739.837411,1518.488933,0.688486934
174,773.3995274,654.2768087,0.823413849,599.2303796,1178.350013,0.665965497,123.5222641,657.6369345,0.614947379,739.879964,1518.675862,0.682279706
175,761.5690703,645.1633992,0.652915299,600.0385163,1176.934668,0.710005879,119.8069341,653.1432676,0.298416555,115.0665437,651.4860494,0.232800573
176,773.4779651,654.2830915,0.824334443,599.2189429,1178.339374,0.660783112,123.5590208,657.5194438,0.61419785,739.8344709,1518.629692,0.685335755
177,773.4231223,654.2856445,0.819205165,599.2748783,1178.437822,0.660454154,123.5841696,657.5134163,0.61540544,739.8589277,1518.642599,0.685128152
178,761.6024091,645.1520479,0.652702212,599.9937217,1176.920403,0.705236912,119.8890991,653.2364497,0.296676368,114.8275807,651.5160415,0.23235929
179,773.3428878,654.3553782,0.817118645,599.1187465,1178.331425,0.654571533,123.6092437,657.5285509,0.617473125,739.821666,1518.579156,0.68576622
180,773.2725363,654.2155743,0.815383673,599.1479192,1178.466007,0.657022595,123.2011319,657.3446238,0.615963101,739.9732205,1518.448981,0.685533047
